Country,City,Operator Name,He Photon And Electron Beam Rt,Proton Ion Therapy,XRay Generator,Brachy Therapy Inc El,Last Update,Latitude,Longitude
China,Baoji City,Affiliated Baoji Hospital of Xian Medical University (Shaanxi Electric 409 Hospital),1,0,0,1,2024.0,34.2658138,108.9540936
China,Baoji City,The 987th Hospital of the Joint Logistics Support Forces,1,0,0,0,2024.0,34.3631699,107.23775
China,Baoquanling,Central Hospital of Baoquanling Administration of Heilongjiang Province,1,0,0,0,2024.0,45.7420799,126.66285
China,Baotou,"The First Affiliated Hospital of Baotou Medical College, Inner Mongolia University of Science and Technology",1,0,0,0,2024.0,40.6529437,109.8405563
China,Baotou City,The Hospital of Heavy Industry Group in North (Beifang Hospital),1,0,0,0,2024.0,40.667626,109.85836
China,Baotou City,Baotou Seventh Hospital (Baotou Cancer Hospital),3,0,1,1,2024.0,40.6578099,109.84021
China,Baotou City,"The Second Affiliated Hospital of Baotou Medical College, Inner Mongolia University of Science and Technology",1,0,0,0,2024.0,40.6529437,109.8405563
China,Baotou City,The 3rd Hospital attached to Inner Mongolia Medical College (BaoGang Group Hospital),1,0,0,0,2024.0,40.743445,111.438124
China,Baotou City,Baotou Central Hospital,2,1,0,1,2024.0,40.586408,110.020115
China,Baoying County,Baoying People's Hospital,1,0,0,0,2024.0,33.233623,119.317717
China,Bayannaoer City,Inner Mongolia Bayannaoer City Hospital,1,0,0,0,2024.0,40.7431699,107.38773
China,Bazhou City,Langfang Fourth  People's HospitL,2,0,0,0,2024.0,39.5377499,116.68376
China,Bei'an,Central Hospital of Heilongjiang Nongken Bei'an Administration Bureau,4,0,0,0,2024.0,48.2414599,126.49108
China,Beihai City,Beihai People's Hospital,2,0,0,0,2024.0,21.480931,109.116032
China,Beijing,Xuanwu Hospital of Capital Medical University,2,0,0,0,2024.0,39.892075,116.362146
China,Beijing,Beijing Geriatric Hospital,2,0,0,0,2024.0,40.0514583,116.1663612
China,Beijing,Liangxiang Hospital,1,0,0,0,2024.0,39.736491,116.140449
China,Beijing,Aviation General Hospital,1,0,0,0,2024.0,40.029221,116.419641
China,Beijing,"Beijing Chaoyang Hospital, Capital Medical University",1,0,0,0,2024.0,39.865177,116.352916
China,Beijing,The Fourth Medical Center of Chinese People's Liberation Army General Hospital,4,0,0,0,2024.0,39.904211,116.407395
China,Beijing,"Beijing United Family Medical Center Co., Ltd",1,0,0,0,2024.0,39.904211,116.407395
China,Beijing,War Branch Characteristic Medical Center,1,0,0,0,2024.0,39.904211,116.407395
China,Beijing,Beijing Tsinghua Chang Gung Memorial Hospital Affiliated to Tsinghua University,1,0,0,0,2024.0,39.9996674,116.3264439
China,Beijing,Beijing Fengtai Youanmen Hospital,1,0,0,0,2024.0,39.8592437,116.3624405
China,Beijing,Peking University International Hospital,2,0,0,0,2024.0,39.996808,116.314479
China,Beijing,Beijing Shunyi District Hospital,1,0,0,0,2024.0,40.0577176,116.8665467
China,Beijing,"Beijing Luhe Hospital, Capital Medical University",2,0,0,0,2024.0,39.904211,116.407395
China,Beijing,Rocket Army Characteristic Medical Center,2,0,0,0,2024.0,39.904211,116.407395
China,Beijing,The Fifth Medical Center of Chinese People's Liberation Army General Hospital,1,0,0,0,2024.0,39.904211,116.407395
China,Beijing City,"Cancer Institute (Hospital), Chinese Academy of Medical Science, Peking Union Medical College",12,0,0,1,2025.0,39.904211,116.407395
China,Beijing City,Beijing Friendship Hospital,2,0,0,0,2024.0,39.885629,116.393914
China,Beijing City,The 7th Medical Ctr of Beijing General Hospital of P.L.A. (Military Area Command of Chinese PLA),4,0,0,0,2024.0,39.904211,116.407395
China,Beijing City,Beijing Obstetrics and Gynecology Hospital,1,0,0,2,2024.0,39.920426,116.404245
China,Beijing City,General Hospital of P.L.A. (PLA 301 Hospital),3,0,0,1,2024.0,39.904211,116.407395
China,Beijing City,The National Metrology Institute,1,0,0,0,2024.0,39.904211,116.407395
China,Beijing City,"The General Hospital of the Air Force, PLA",2,0,0,0,2024.0,39.904211,116.407395
China,Beijing City,Beijing Hospital,3,0,0,1,2024.0,39.903609,116.415401
China,Beijing City,Beijing Railway General (Shijitan) Hospital,5,0,0,0,2024.0,39.90498,116.427217
China,Beijing City,Changping County Hospital (Beijing Changping Hospital),2,0,0,0,2024.0,40.0894089,116.3030507
China,Beijing City,The Sixth Medical Center of PLA General Hospital,4,0,0,0,2024.0,39.9229,116.32369
China,Beijing City,Beijing China-Japan Friendship Hospital,1,0,0,0,2024.0,39.973922,116.426915
China,Beijing City,Pla General Hosp. 5th Medical Ctr(Beijing No. 307 Hospital PLA),6,0,0,1,2024.0,39.904211,116.407395
China,Beijing City,Beijing University Clinical Tumor Hospital (Beijing Cancer Hospital),9,0,0,2,2024.0,39.923288,116.289586
China,Beijing City,Beijing Chest Hospital (Beijing Tuberculosis and Thoracic Tumor Research Institute),2,0,0,0,2024.0,39.9223648,116.6531383
China,Beijing City,Beijing Huaxin Hospital (First Affiliated Hospital of Tsinghua University),2,0,0,0,2024.0,40.00275,116.318514
China,Beijing City,Beijing Puren Hospital,1,0,0,0,2024.0,39.8947357,116.4192507
China,Beijing City,Peking University Third Hospital,3,0,0,3,2024.0,39.9819151,116.3594259
China,Beijing City,Third Affiliated Hospital of Beijing University of Chinese Medicine (Beijing Yejin Hospital),1,0,0,0,2024.0,39.971062,116.427603
China,Beijing City,Fangshan First People's Hospital,2,0,0,0,2024.0,39.7346299,116.19186
China,Beijing City,"Gamma-Knife Center, Beijing Neurosurgical Institute, Beijing Tiantan Hospital",1,0,0,0,2024.0,39.876945,116.40234
China,Beijing City,"Guanganmen Hospital, China Academy of Tradition Chinese Medicine",2,0,0,0,2024.0,39.890828,116.352234
China,Beijing City,Peking Union Medical College Hospital,4,0,0,4,2024.0,39.9135247,116.4163459
China,Beijing City,Peking University First Hospital,2,0,0,1,2024.0,39.931765,116.380416
China,Beijing City,Peking University People's Hospital,1,0,0,2,2024.0,39.936532,116.354693
China,Beijing City,PLA 309 Hospital(PLA General Hospital No 8 Medical Center),2,0,0,0,2024.0,39.904211,116.407395
China,Beijing City,Shunyi Tuberculosis Prevention and Treatment Center,1,0,0,0,2024.0,40.0577176,116.8665467
China,Beijing City,Bei Tai Ding Lu Hospital,1,0,0,0,2024.0,39.904211,116.407395
China,Beijing City,The Armed Police General Hospital,3,0,0,0,2024.0,39.904211,116.407395
China,Beijing City,"Xiyuan Hospital, China Academy of Traditional Chinese Medicine",1,0,0,0,2024.0,39.994465,116.294077
China,Beiliu,Guangxi Beiliu People's Hospital,1,0,0,0,2024.0,22.715547,110.352114
China,Beipiao,Beipiao Central Hospital,1,0,0,0,2024.0,41.80275,120.77443
China,Bengbu,Bengbu Kangqiao Hospital,1,0,0,0,2024.0,32.95461,117.393563
China,Bengbu City,The First Affiliated Hospital of Bengbu Medical University,2,0,0,0,2024.0,32.909526,117.432336
China,Bengbu City,Bengbu City First People's Hospital,1,0,0,0,2024.0,32.936284,117.353354
China,Bengbu City,Affiliated Tumor Hospital of Bengbu Medical College (The First Affiliated Hospital of Bengbu Medical College),6,0,0,0,2024.0,32.909526,117.432336
China,Bengbu City,The 902nd Hospital of the Chinese People's Liberation Army,1,0,0,0,2024.0,32.9154799,117.38932
China,Benxi City,Benxi Central Hospital,1,0,0,0,2024.0,41.2500282,124.3503695
China,Benxi City,Benxi Bengang General Hospital,2,0,0,0,2024.0,41.2500282,124.3503695
China,Binhai,Binhai County People's Hospital,1,0,0,0,2024.0,33.99853,119.84323
China,Binyang,Binyang County People's Hospital,1,0,0,0,2024.0,23.24267,108.83047
China,Binzhou,Boxing County People's Hospital,1,0,0,0,2024.0,37.1529899,118.11096
China,Binzhou City,Binzhou City Tumor Hospital of Tuberculosis,2,0,0,0,2024.0,37.3821099,117.97279
China,Binzhou City,The Hospital attached to Binzhou Medical College,2,0,0,0,2024.0,37.3821099,117.97279
China,Binzhou City,The Hospital attached to Binzhou Medical College,2,0,0,1,2024.0,37.3821099,117.97279
China,Binzhou City,Binzhou Central Hospital,2,0,0,0,2024.0,37.483148,117.509647
China,Binzhou City,Binzhou Hospital,1,0,0,0,2024.0,37.3629485,117.9139579
China,Binzhou City,Binzhou People's Hospital,3,0,0,0,2024.0,37.38934,118.012851
China,Botou,Botou City Hospital,1,0,0,0,2024.0,38.08394,116.55464
China,Bozhou,Bozhou People's Hospital,1,0,0,0,2024.0,33.870365,115.780536
China,Cangshan City,Cangshan People's Hospital,1,0,0,0,2024.0,34.8491219,118.059504
China,Cangxi,Cangxi County People's Hospital,1,0,0,1,2024.0,31.73222,105.9364
China,Cangxi City,The Traditional Chinese Medicine Hospital of Cangxi County,2,0,0,0,2024.0,31.732587,105.9327326
China,Cangzhou,Qing County People's Hospital,1,0,0,0,2024.0,38.576379,116.83639
China,Cangzhou City,Cangzhou Central Hospital,3,0,0,0,2024.0,38.3130184,116.8471322
China,Cangzhou City,Cangzhou Integrated Traditional Chinese and Western Medicine Hospital,3,0,0,0,2024.0,38.293038,116.835493
China,Cangzhou City,Cangzhou People's Hospital,3,0,0,1,2024.0,38.31727,116.864227
China,"Caoxian, Heze",Panshi Hospital in Caoxian County,1,0,0,0,2024.0,34.82981,115.5746
China,Changchun,China Japan Union Hospital of Jilin University,3,0,0,1,2024.0,43.863683,125.378046
China,Changchun,Changchun People's Hospital,2,0,0,0,2024.0,43.90368,125.331273
China,Changchun,Jilin Provincial People's Hospital,2,0,0,0,2024.0,43.8160199,125.32357
China,Changchun,Changchun Cancer Hospital,1,0,0,0,2024.0,43.8160199,125.32357
China,Changchun,Peking University Cancer Hospital Jilin Guowen Hospital,5,0,0,1,2024.0,43.8160199,125.32357
China,Changchun,"People's Hospital of Yushu City, Changchun City, Jilin Province",1,0,0,0,2024.0,44.8398899,126.533
China,ChangchuN,The First Hospital of Jilin University,2,0,0,0,2024.0,43.877074,125.304465
China,Changchun City,Jilin Cancer Hospital,6,0,0,1,2024.0,43.876215,125.368023
China,Changchun City,Changchun First Automobile Group Staff Hospital,1,0,0,0,2024.0,43.8160199,125.32357
China,Changchun City,The 2nd Hospital of Jilin University,5,0,0,1,2024.0,43.82572,125.2850161
China,Changde,Changde No.1 Hospital of Traditional Chinese Medicine,1,0,0,0,2024.0,29.0315799,111.69854
China,Changde,Li County People's Hospital,1,0,0,0,2024.0,29.6331799,111.75868
China,Changde,Anxiang Hospital of Traditional Chinese Medicine,1,0,0,0,2024.0,29.411615,112.166746
China,Changde,Changde Fourth People's Hospital,1,0,0,0,2024.0,29.034438,111.683434
China,Changde,Xiangya Changde Hospital,1,0,0,1,2024.0,29.0916,111.69938
China,Changde City,Changde Cancer Hospital,2,0,0,0,2024.0,29.0315799,111.69854
China,Changde City,Changde First People's Hospital,2,0,1,1,2024.0,29.0315799,111.69854
China,Changge City,Changge People's Hospital,2,0,0,0,2024.0,34.222801,113.772492
China,Changji City,Xinjiang Changji Hui Autonomous Canton People's Hospital,1,0,0,0,2024.0,44.0143699,87.26749
China,Changsha,The Third Xiangya Hospital of Central South University,2,0,0,0,2024.0,28.219003,112.944913
China,Changsha,"Hunan Provincial People's Hospital,",1,0,0,0,2024.0,28.1907228,112.9820709
China,Changsha,Changsha Kexin Cancer Hospital,1,0,0,0,2024.0,28.2067,112.89998
China,Changsha,Hunan Aerospace Hospital,1,0,0,0,2024.0,28.20652,112.90176
China,Changsha,Hunan Provincial Brain Hospital,3,0,0,0,2024.0,28.2277799,112.93886
China,Changsha City,Affiliated Hospital of Hunan Academy of Traditional Chinese Medicine,2,0,0,0,2024.0,28.19473,112.95103
China,Changsha City,Changsha Central Hospital Affiliated toUniversity of south china,4,0,0,0,2024.0,28.141245,112.997379
China,Changsha City,Huxiang Cancer Hospital of Traditional Chinese Medicine,1,0,0,0,2024.0,28.2277799,112.93886
China,Changsha City,Hunan Cancer Hospital,6,0,1,2,2024.0,28.21317,112.93866
China,Changsha City,Xiangya Hospital of Zhongnan University,5,0,0,1,2024.0,28.2277799,112.93886
China,Changsha City,The 921 Hospital of the Joint Logistics Support Force of the Chinese People's Liberation Army,2,0,0,0,2024.0,28.2277799,112.93886
China,Changsha City,Zhongnan University Xiangya Second Hospital,2,0,0,1,2024.0,28.1857896,112.9899945
China,Changshu City,Changshu First People's Hospital,2,0,0,0,2024.0,31.6538099,120.75224
China,Changyi,Changyi City People's Hospital,1,0,0,0,2024.0,36.8394346,119.4013261
China,Changzhi,Shanxi Changzhi Chengqu People's Hospital,1,0,0,1,2024.0,36.1881165,113.1032361
China,Changzhi City,Peace Hospital attached to Shanxi Changzhi Medical College,2,0,0,0,2024.0,36.17291,113.117335
China,Changzhi City,Shanxi Taihang Lingdun Cancer Hospital,1,0,0,0,2024.0,36.1894957,113.1225931
China,Changzhou,The 2nd People’s Hospital in Changzhou City,2,0,0,1,2024.0,31.8107199,119.97365
China,Changzhou,"Changzhou District, No. 904 Hospital of Joint Logistics Support Force",3,0,0,0,2024.0,31.8107199,119.97365
China,Changzhou,"People's Hospital of Jintan District, Changzhou City",1,0,0,0,2024.0,31.7232199,119.59794
China,Changzhou City,Changzhou First People's Hospital,3,0,0,1,2024.0,31.780569,119.9607891
China,Changzhou City,Changzhou Cancer Hospital,3,0,0,1,2024.0,31.789932,119.955786
China,Chaohu,The First People's Hospital of ChaoHu City,2,0,0,0,2024.0,31.6117499,117.85622
China,Chaohu,Song Qingling Love Hospital,1,0,0,0,2024.0,31.86545,117.44503
China,Chaohu City,The Eighth People's Hospital of Hefei,2,0,0,0,2024.0,31.6117499,117.85622
China,Chaoyang City,The 2nd Hospital of Chaoyang City,1,0,0,0,2024.0,41.5734699,120.4508
China,Chaoyang City,Chaoyang Cancer Hospital,2,0,0,0,2024.0,41.3678199,120.29592
China,Chaozhou City,Chaozhou Hospital,2,0,1,0,2024.0,23.66263,116.61663
China,Chaozhou City,PLA 188 Hospital,1,0,0,0,2024.0,23.6775213,116.6272655
China,ChengDe,The 981 Hospital of the Joint Logistics Support Force of the Chinese People's Liberation Army,1,0,0,1,2024.0,40.9514999,117.9634
China,Chengde,Chengde Third Hospital,1,0,0,1,2024.0,40.7685299,118.17382
China,Chengde City,"Cancer Hospital, Chengde Medical College",2,0,0,0,2024.0,40.7685299,118.17382
China,Chengde City,Chengde Central Hospital,1,0,0,0,2024.0,40.981829,117.932848
China,Chengdu,Wenjiang District People's Hospital of Chengdu,1,0,0,0,2024.0,30.70112,103.841193
China,Chengdu,Chengdu Ping An Hospital,1,0,0,0,2024.0,30.56268,104.14037
China,Chengdu,Armed Police Sichuan Provincial Corps Hospital,1,0,0,0,2024.0,30.5722599,104.0665099
China,Chengdu,Chengdu Hospital of Integrated Traditional Chinese and Western Medicine Chengdu First People's Hospital,1,0,0,0,2024.0,30.590217,104.052064
China,Chengdu,Chengdu Second People's Hospital,1,0,0,0,2024.0,30.6770505,104.0504555
China,Chengdu,The First Affiliated Hospital of Chengdu Medical College,1,0,0,0,2024.0,30.8279973,104.1584619
China,Chengdu,Sichuan Friendship Hospital,2,0,0,0,2024.0,30.623768,104.122877
China,Chengdu,Chengdu Mashite Cancer Hospital,2,0,0,0,2024.0,30.5722599,104.0665099
China,Chengdu,Chengdu West District Hospital,1,0,0,0,2024.0,30.684977,103.980758
China,Chengdu City,Sichuan Cancer Hospital,14,0,0,2,2024.0,30.609882,104.069971
China,Chengdu City,The 7th Peoples Hospital of Chengdu City,2,0,0,0,2024.0,30.5722599,104.0665099
China,Chengdu City,The Huaxi Hospital Attached to Sichuan University,11,0,1,0,2024.0,30.6301016,104.0898252
China,Chengdu City,Chengdu Third People's Hospital,2,0,1,0,2024.0,30.6686,104.06278
China,Chengdu City,Sichuan People's Hospital,3,0,0,0,2024.0,30.67088,104.055357
China,Chengdu City,"Chengdu No. 416 Hospital, Ministry of Nuclear Industry",1,0,0,1,2024.0,30.68896,104.094058
China,Chengdu City,"General Hospital, Chengdu Military Area Command of Chinese PLA",2,0,0,0,2024.0,30.5722599,104.0665099
China,Chengdu City,Western Theater Command Air Force Hospital,2,0,0,0,2024.0,30.5722599,104.0665099
China,Chengdu City,Sichuan Petroleum General Hospital,1,0,0,0,2024.0,30.523963,104.116297
China,"Chengdu City, Wenjiang District",The 5th People's Hospital in Chengdu City,2,0,0,0,2024.0,30.70112,103.841193
China,"Chengdu City, Wuhou District","No.363 Hospital, Chengdu Military Area Command of Chinese PLA",4,0,0,0,2024.0,30.65103,104.00288
China,Chengwu,Chengwu People's Hospital,1,0,0,0,2024.0,34.949684,115.888655
China,Chenzhou,Chenzhou Traditional Chinese Medicine Hospital,1,0,0,0,2024.0,25.78578,113.06207
China,Chenzhou,The Fourth People's Hospital of Chenzhou City,1,0,0,0,2024.0,25.7706299,113.01485
China,Chenzhou,Chenzhou No.3 People's Hospital,1,0,0,0,2024.0,25.8005961,113.0309767
China,Chenzhou City,Chenzhou First People's Hospital,3,0,0,0,2024.0,30.2741499,120.15515
China,Chenzhou City,The 2nd People's Chenzhou Cancer Hospital,1,0,0,0,2024.0,25.76773,113.05629
China,Chenzhou City,Xiangnan University Hospital (Chenzhou Third People's Hospital),3,0,0,0,2024.0,25.80061,113.03106
China,Chibi,Tongji Chibi Hospital,2,0,0,0,2024.0,29.65697,113.90157
China,Chifeng,Affiliated Hospital of Chifeng University,1,0,0,1,2024.0,42.267733,118.950368
China,Chifeng,Chifeng Baoshan Hospital,1,0,0,0,2024.0,42.036998,119.2923552
China,Chifeng,Chifeng Cancer Hospital,2,0,0,0,2024.0,42.2585999,118.88894
China,Chifeng City,Chifeng Second People's Hospital,2,0,0,0,2024.0,42.2585999,118.88894
China,Chifeng City,Chifeng Hospital,1,0,0,1,2024.0,42.28298,118.83115
China,Chizhou,The Second People's Hospital of Chizhou City,1,0,0,0,2024.0,30.664618,117.489784
China,Chizhou City,Chizhou People's Hospital,1,0,0,0,2024.0,30.6698915,117.4927089
China,Chongging,Chongging Cancer Hospital,6,0,0,0,2024.0,29.560032,106.475734
China,Chongqing,Chongqing Traditional Chinese Medicine Hospital,1,0,0,0,2024.0,29.591326,106.480002
China,Chongqing,Chongqing Ninth People's Hospital,1,0,0,0,2024.0,29.5656843,106.5511838
China,Chongqing,Zhongxian People's Hospital,1,0,0,0,2024.0,30.3002599,108.03767
China,Chongqing,Wushan County People's Hospital,1,0,0,0,2024.0,31.0746199,109.8788
China,Chongqing,"General Hospital of Chongqing Nantong Mining Co., Ltd",1,0,0,0,2024.0,29.5656843,106.5511838
China,Chongqing,"People's Hospital of Liangping District, Chongqing",1,0,0,0,2024.0,30.6737299,107.80235
China,Chongqing,Chongqing Qianjiang Central Hospital,1,0,0,0,2024.0,29.533053,108.774248
China,Chongqing,Shizhu Tujia Autonomous County People's Hospital,1,0,0,0,2024.0,29.98221,108.11149
China,Chongqing,"People's Hospital of Kaizhou District, Chongqing",1,0,0,0,2024.0,31.1609799,108.39311
China,Chongqing,"People's Hospital of Bishan District, Chongqing",1,0,0,0,2024.0,29.5920199,106.22742
China,Chongqing,Yunyang County People's Hospital,1,0,0,0,2024.0,30.9349394,108.6967045
China,Chongqing,Tongliang District People's Hospital,1,0,0,0,2024.0,29.841074,106.050609
China,Chongqing,The Second Affiliated Hospital of Chongqing Medical University,1,0,0,0,2024.0,29.535475,106.504511
China,Chongqing City,Cancer Hospital in Chongqing City,5,0,0,0,2024.0,29.5656843,106.5511838
China,Chongqing City,The People's Hospital in Dazu City,2,0,0,0,2024.0,29.6974799,105.7089595
China,Chongqing City,2nd People's Hospital in Banan District,2,0,0,0,2024.0,29.4586445,106.4455479
China,Chongqing City,Xinqiao Hospital attached to the 3rd Surgeon University,4,0,0,0,2024.0,29.51769,106.44216
China,Chongqing City,"Xinan Hospital in Chongqing, Southwest Hospital, Third Military Medical University (TMMU)",4,0,0,0,2024.0,29.5656843,106.5511838
China,Chongqing City,The People's Hospital of Wanzhou District,1,0,0,0,2024.0,30.8078999,108.40873
China,Chongqing City,Sanxia Centre Hospital in Chongqing City,3,0,0,0,2024.0,29.5656843,106.5511838
China,Chongqing City,Chongqing Zhongshan Hospital,1,0,0,0,2024.0,29.5656843,106.5511838
China,Chongqing City,The 1st Hospital attached to Chongqing Medical University,3,0,0,1,2024.0,29.535475,106.504511
China,Chongqing City,"Daping Hospital, Third Military Medical University",2,0,0,0,2024.0,29.544454,106.522903
China,Chongqing City,Peiling Zhongshan Hospital,2,0,0,0,2024.0,29.5656843,106.5511838
China,Chongyang,Chongyang County People's Hospital,1,0,0,0,2024.0,29.3115199,114.1751
China,Chongzhou,The Hospital of Traditional Chinese Medicine in Chongzhou City,1,0,0,0,2024.0,30.6254005,103.672728
China,Chongzuo,Chongzuo People's Hospital,1,0,0,0,2024.0,22.3793702,107.3793944
China,Chuxiong,Chuxiong Yi Autonomous Prefecture People's Hospital,1,0,0,0,2024.0,25.0328799,101.54582
China,Chuzhou,The First People's Hospital of Chuzhou City,1,0,0,0,2024.0,32.253425,118.328321
China,Chuzhou City,Chuzhou Cancer Hospital,2,0,0,0,2024.0,32.2827399,118.41337
China,Chuzhou City,Hospital of Combined Traditional Chinese with Western Medicine in Chuzhou,1,0,0,0,2024.0,32.253425,118.328321
China,Cili County,Cili People's Hospital,1,0,1,0,2024.0,29.423207,111.130231
China,Cixi,Cixi City People's Hospital,1,0,0,0,2024.0,30.1696399,121.26647
China,Cixian (Ci County),Cixian Cancer Hospital,2,0,0,0,2024.0,36.360349,114.371956
China,Cixian (Ci County),Ci County People's Hospital,2,0,0,0,2024.0,36.359285,114.38035
China,Dali,Dali Bai Autonomous Prefecture People's Hospital,1,0,0,0,2024.0,25.597337,100.231407
China,Dalian,The First Affiliated Hospital of Dalian Medical University,1,0,0,1,2024.0,38.9106462,121.611596
China,Dalian,"Dalian Jiuzhou Century Hospital Co., Ltd",1,0,0,0,2024.0,39.67868,122.97899
China,Dalian City,Dalian Third People's Hospital (Dalian Cancer Hospital),3,0,0,0,2024.0,38.9801247,121.5786069
China,Dalian City,The 5th People's Hospital of Dalian City,2,0,0,0,2024.0,38.9139899,121.6147
China,Dalian City,Dalian Medical University Second Hospital,2,0,0,1,2024.0,38.807693,121.31464
China,Dalian City,The 987th Hospital of the Joint Logistics Support Forces,1,0,0,0,2024.0,38.9139899,121.6147
China,Dalian City,"Zhongshan Hospital, Dalian University",2,0,0,1,2024.0,38.9139899,121.6147
China,"Dalian city, Shahekou District",Dalian Central Hospital,1,0,0,1,2024.0,38.935562,121.57525
China,Dancheng,Dancheng County People's Hospital,1,0,0,0,2024.0,33.64881,115.19974
China,Dandong City,The 1st Hospital of Dandong City,3,0,0,0,2024.0,39.9997999,124.35601
China,Dandong City,Zhenan Hospital,1,0,0,0,2024.0,33.4228868,109.1508939
China,Dangshan County,Dangshan People's Hospital,2,0,0,0,2024.0,34.421447,116.34218
China,Dangtu,The 86th Hospital of the Chinese People's Liberation Army,1,0,0,0,2024.0,35.86166,104.195397
China,Dangyang,Dangyang People's Hospital,1,0,0,0,2024.0,30.8243,111.79923
China,Danjiangkou,Danjiangkou First Hospital,1,0,0,0,2024.0,32.5403999,111.51322
China,Danjiangkou,Sinopharm Hanjiang Hospital,1,0,0,0,2024.0,25.451956,119.1109806
China,Danyang City,Danyang Traditional Chinese Medicine Hospital,2,0,0,0,2024.0,32.0094499,119.60694
China,Danzhou,Danzhou People's Hospital,1,0,0,0,2024.0,19.50522,109.57605
China,Daqing,Daqing People's Hospital,1,0,0,0,2024.0,46.5796182,125.1407628
China,Daqing,Daqing Hospital of Integrated Traditional Chinese and Western Medicine,1,0,0,0,2024.0,46.033265,124.815825
China,Daqing City,Daqing Oil Field General Hospital,2,0,0,0,2024.0,46.3240228,124.5598093
China,Dashiqiao,Dashiqiao Central Hospital,1,0,0,0,2024.0,40.6413988,122.5066073
China,Datong,Tumor Hospital of the Second People's Hospital of Datong,2,0,0,0,2024.0,40.0763699,113.30001
China,Datong,Datong University Affiliated Hospital,1,0,0,0,2024.0,40.12212,113.29559
China,Datong City,"Cancer Tuberculosis Hospital, Datong Coal Mining Group",4,0,1,1,2024.0,40.0763699,113.30001
China,Datong City,Datong Cancer Hospital,2,0,0,0,2024.0,40.0763699,113.30001
China,Datong City,Datong Seventh People's Hospital (Datong Railway Hospital),1,0,0,0,2024.0,40.0763699,113.30001
China,Daxinganling,Daxinganling District People's Hospital,1,0,0,0,2024.0,52.335207,124.711485
China,Dayu,"People's Hospital of Dayu County, Jiangxi Province",1,0,0,0,2024.0,25.5312399,114.62692
China,Dazhai,The Dazhai Center Health Hospital in Shanxi,1,0,0,1,2024.0,37.5716727,113.719222
China,Dazhou,"Dazhou City Hospital of Integrated Traditional Chinese and Western Medicine, Sichuan Province",1,0,0,0,2024.0,31.2086399,107.46791
China,Dazhou,Dazhou Huakang Hospital,1,0,0,0,2024.0,31.19865,107.50299
China,Dazhou City,Dazhou Central Hospital,2,0,0,1,2024.0,31.221421,107.519701
China,Dehong,Dehong Prefecture People's Hospital,1,0,0,0,2024.0,24.4323199,98.58486
China,Dengzhou City,Dengzhou Second People's Hospital,1,0,0,0,2024.0,32.6877699,112.08736
China,Deyang,Deyang Second People's Hospital,1,0,0,0,2024.0,31.11752,104.39177
China,Deyang City,Deyang Cancer Hospital,3,0,0,0,2024.0,31.1267899,104.3979
China,"Deyang City, Jingyang District",The People's Hospital in Deyang City,2,0,0,0,2024.0,31.1267899,104.3979
China,Dezhou,Dezhou Unit Hospital,1,0,0,0,2024.0,37.4477066,116.293697
China,Dezhou,Qihe County People's Hospital,1,0,0,0,2024.0,36.7949199,116.76002
China,Dezhou City,Dezhou Cancer Hospital,4,0,0,0,2024.0,37.4354999,116.35927
China,Dezhou City,Dezhou People's Hospital(Shandong University Qilu Dezhou Hospital),1,0,0,0,2024.0,37.451361,116.305559
China,Dezhou City,Dezhou Traditional Chinese Medicine Hospital,1,0,0,0,2024.0,37.4354999,116.35927
China,Diaobingshan,Iron Coal General Hospital of Liaoning Health Industry Group,1,0,0,0,2024.0,41.8357099,123.42925
China,Dingyuan,Dingyuan County General Hospital,1,0,0,0,2024.0,32.53469,117.70186
China,Dingzhou City,Dingzhou People's Hospital,1,0,0,1,2024.0,38.512567,114.986736
China,Dongguan,The People's Hospital of Dongguan City,1,0,0,0,2024.0,23.0206699,113.75179
China,Dongguan,Dongguan Donghua Hospital,1,0,0,0,2024.0,22.991998,113.779426
China,Donghai,Donghai County People's Hospital,1,0,0,0,2024.0,34.5421591,118.7714687
China,Dongming,Dongming People's Hospital,1,0,0,0,2024.0,35.287668,115.097628
China,Dongping County,Dongping People's Hospital,2,0,0,0,2024.0,35.93312,116.470198
China,Dongping County,Taimei Baofa Cancer Hospital,2,0,0,0,2024.0,35.922351,116.443804
China,Dongtai City,Dongtai People's Hospital,1,0,0,0,2024.0,32.852259,120.318525
China,Dongyang City,Dongyang Cancer Hospital,3,0,0,0,2024.0,29.2894599,120.24191
China,Dongying,Dongying Second People's Hospital,1,0,0,0,2024.0,36.98525,118.52416
China,Dongying City,The People's Hospital of Dongying District in Dongying City,1,0,0,0,2024.0,37.422376,118.6664997
China,Dongying City,Dongying People's Hospital,2,0,0,0,2024.0,37.453062,118.669939
China,Dongying City,Guangrao Traditional Chinese Medicine Hospital (Guangrao Cancer Hospital),1,0,0,0,2024.0,37.0535899,118.40702
China,Dongying City,Shengli Oil Field Central Hospital,2,0,0,0,2024.0,37.462652,118.514652
China,Duchang,Duchang County People's Hospital,1,0,0,0,2024.0,29.2730699,116.20409
China,Emei,Emei Shandong District Hospital,2,0,0,0,2024.0,36.6682599,117.02076
China,Emeishan,Emeishan Foguang Hospital,1,0,0,0,2024.0,29.61726,103.50179
China,Enshi,Minda Hospital Affiliated to Hubei University for Nationalities,1,0,0,0,2024.0,29.1894932,75.4961962
